Result for strategy MACDStrategy_crossed
============================================================== BACKTESTING REPORT ==============================================================
|        Pair |   Buys |   Avg Profit % |   Cum Profit % |   Tot Profit USDT |   Tot Profit % |     Avg Duration |   Wins |   Draws |   Losses |
|   DUSK/USDT |     64 |          -0.11 |          -7.04 |            -7.052 |          -0.71 |         18:36:00 |     58 |       0 |        6 |
|   EGLD/USDT |     35 |           1.25 |          43.68 |            43.725 |           4.37 |          8:59:00 |     35 |       0 |        0 |
|    ENJ/USDT |     56 |           0.74 |          41.46 |            41.498 |           4.15 |   1 day, 1:52:00 |     53 |       0 |        3 |
|    EOS/USDT |     30 |           0.50 |          14.97 |            14.987 |           1.50 |   1 day, 9:18:00 |     28 |       0 |        2 |
|    ETC/USDT |     39 |           0.61 |          23.92 |            23.941 |           2.39 |  1 day, 13:21:00 |     35 |       0 |        4 |
|    ETH/USDT |     30 |           0.20 |           6.05 |             6.055 |           0.61 |   1 day, 2:28:00 |     26 |       0 |        4 |
|    FET/USDT |     56 |           1.07 |          59.86 |            59.925 |           5.99 |         11:40:00 |     54 |       0 |        2 |
|    FIL/USDT |     40 |          -0.48 |         -19.12 |           -19.137 |          -1.91 |   1 day, 6:54:00 |     38 |       0 |        2 |
|    FIO/USDT |     54 |          -0.13 |          -7.09 |            -7.093 |          -0.71 |         20:24:00 |     50 |       0 |        4 |
|   FIRO/USDT |     11 |           1.11 |          12.17 |            12.186 |           1.22 |          8:08:00 |     11 |       0 |        0 |
|    FIS/USDT |     11 |           1.31 |          14.40 |            14.415 |           1.44 |          3:13:00 |     11 |       0 |        0 |
|    FLM/USDT |     31 |          -1.94 |         -60.10 |           -60.158 |          -6.02 |         13:50:00 |     27 |       0 |        4 |
