Result for strategy BbandRsi
=============================================================== BACKTESTING REPORT ==============================================================
|        Pair |   Buys |   Avg Profit % |   Cum Profit % |   Tot Profit USDT |   Tot Profit % |      Avg Duration |   Wins |   Draws |   Losses |
|       Pair |   Buys |   Avg Profit % |   Cum Profit % |   Tot Profit USDT |   Tot Profit % |      Avg Duration |   Wins |   Draws |   Losses |
|------------+--------+----------------+----------------+-------------------+----------------+-------------------+--------+---------+----------|
| 1INCH/USDT |      1 |         -16.86 |         -16.86 |           -16.876 |          -1.69 |  5 days, 10:00:00 |      0 |       0 |        1 |
|  AAVE/USDT |      1 |           1.28 |           1.28 |             1.285 |           0.13 |  3 days, 13:00:00 |      1 |       0 |        0 |
|   ACM/USDT |      1 |          -8.30 |          -8.30 |            -8.311 |          -0.83 |  5 days, 14:00:00 |      0 |       0 |        1 |
|  AKRO/USDT |      1 |          -5.73 |          -5.73 |            -5.732 |          -0.57 |   2 days, 9:00:00 |      0 |       0 |        1 |
|  ALGO/USDT |      1 |         -10.46 |         -10.46 |           -10.472 |          -1.05 |  5 days, 10:00:00 |      0 |       0 |        1 |
|  ARDR/USDT |      1 |           4.06 |           4.06 |             4.062 |           0.41 |    1 day, 8:00:00 |      1 |       0 |        0 |
|  ATOM/USDT |      1 |         -14.13 |         -14.13 |           -14.140 |          -1.41 |  5 days, 10:00:00 |      0 |       0 |        1 |
|   BAL/USDT |      1 |         -12.25 |         -12.25 |           -12.267 |          -1.23 |   4 days, 9:00:00 |      0 |       0 |        1 |
|   BCH/USDT |      1 |         -10.25 |         -10.25 |           -10.258 |          -1.03 |  11 days, 1:00:00 |      0 |       0 |        1 |
|   BTC/USDT |      1 |          -4.89 |          -4.89 |            -4.893 |          -0.49 |   5 days, 0:00:00 |      0 |       0 |        1 |
|   CHZ/USDT |      1 |          -6.12 |          -6.12 |            -6.124 |          -0.61 |  5 days, 13:00:00 |      0 |       0 |        1 |
|  COMP/USDT |      1 |         -14.96 |         -14.96 |           -14.973 |          -1.50 | 13 days, 20:00:00 |      0 |       0 |        1 |
|  DASH/USDT |      1 |         -10.65 |         -10.65 |           -10.661 |          -1.07 |   4 days, 9:00:00 |      0 |       0 |        1 |
|  DODO/USDT |      1 |          -8.87 |          -8.87 |            -8.879 |          -0.89 |   4 days, 9:00:00 |      0 |       0 |        1 |
|   ETC/USDT |      1 |          -6.90 |          -6.90 |            -6.903 |          -0.69 |  11 days, 2:00:00 |      0 |       0 |        1 |
|   ETH/USDT |      1 |          -1.21 |          -1.21 |            -1.213 |          -0.12 |   1 day, 14:00:00 |      0 |       0 |        1 |
|   FLM/USDT |      1 |         -12.58 |         -12.58 |           -12.590 |          -1.26 |  5 days, 11:00:00 |      0 |       0 |        1 |
|   MKR/USDT |      1 |           1.24 |           1.24 |             1.238 |           0.12 |   1 day, 15:00:00 |      1 |       0 |        0 |
|  NEAR/USDT |      1 |          -9.13 |          -9.13 |            -9.139 |          -0.91 |  3 days, 14:00:00 |      0 |       0 |        1 |
|  PAXG/USDT |      1 |          -0.81 |          -0.81 |            -0.808 |          -0.08 | 27 days, 17:00:00 |      0 |       0 |        1 |
|   STX/USDT |      1 |          -7.41 |          -7.41 |            -7.415 |          -0.74 |  5 days, 15:00:00 |      0 |       0 |        1 |
|   SUN/USDT |      1 |          -8.44 |          -8.44 |            -8.451 |          -0.85 |  2 days, 11:00:00 |      0 |       0 |        1 |
|   WAN/USDT |      1 |          -3.40 |          -3.40 |            -3.405 |          -0.34 |  5 days, 13:00:00 |      0 |       0 |        1 |
|      TOTAL |     23 |          -7.25 |        -166.75 |          -166.922 |         -16.69 |   6 days, 4:29:00 |      3 |       0 |       20 |
=============== SUMMARY METRICS ===============
| Metric                | Value               |
|-----------------------+---------------------|
| Backtesting from      | 2020-03-26 00:00:00 |
| Backtesting to        | 2021-03-26 10:00:00 |
| Max open trades       | 25                  |
|                       |                     |
| Total trades          | 1544                |
| Starting balance      | 1000.000 USDT       |
| Final balance         | 4767.206 USDT       |
| Absolute profit       | 3767.206 USDT       |
| Total profit %        | 376.72%             |
| Trades per day        | 4.23                |
| Avg. stake amount     | 100.000 USDT        |
| Total trade volume    | 154400.000 USDT     |
|                       |                     |
| Best Pair             | ADA/USDT 117.17%    |
| Worst Pair            | HNT/USDT -99.65%    |
| Best trade            | STPT/USDT 9.99%     |
| Worst trade           | KEY/USDT -25.15%    |
| Best day              | 160.000 USDT        |
| Worst day             | -427.975 USDT       |
| Days win/draw/lose    | 256 / 37 / 72       |
| Avg. Duration Winners | 2 days, 8:32:00     |
| Avg. Duration Loser   | 5 days, 19:42:00    |
|                       |                     |
| Min balance           | 1010.000 USDT       |
| Max balance           | 4990.795 USDT       |
| Drawdown              | 1046.18%            |
| Drawdown              | 1047.225 USDT       |
| Drawdown high         | 1781.096 USDT       |
| Drawdown low          | 733.872 USDT        |
| Drawdown Start        | 2020-08-28 19:00:00 |
| Drawdown End          | 2020-10-08 07:00:00 |
| Market change         | 1171.69%            |
===============================================

